Price,antutu_11,rear_mp_max,Screen Size,Battery,RAM_min,ROM_min,front_mp,Refresh Rate,rear_count,Brand_Raw_Other_Brand,Brand_Raw_apple,Brand_Raw_honor,Brand_Raw_oppo,Brand_Raw_realme,Brand_Raw_samsung,Brand_Raw_xiaomi,Hardware_Tier_Budget_Hardware,Hardware_Tier_Flagship_Hardware,Hardware_Tier_High_Mid_Hardware,OS_Name_Android,OS_Name_iOS,Display_AMOLED,Display_IPS LCD,Display_LCD,Display_OLED,Display_Other,NFC_0,NFC_1,rear_ois_0.0,rear_ois_1.0,rear_wide_0.0,rear_wide_1.0,rear_telephoto_0.0,rear_telephoto_1.0,has_eSIM_0,has_eSIM_1,SIM_total_0,SIM_total_1,SIM_total_2
0.46546837652879897,0.5010533740963542,0.6738217512001143,0.43548387096774205,0.38978494623655907,0.46666666666666673,0.23809523809523808,0.2006802721088436,0.3571428571428571,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6372280367402657,0.5963154553358573,0.6738217512001143,0.45483870967741946,0.4623655913978494,0.7333333333333334,0.23809523809523808,0.2006802721088436,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7759928745661903,0.601219612134176,0.6738217512001143,0.6451612903225807,0.39516129032258057,0.46666666666666673,0.23809523809523808,0.2517006802721089,0.3571428571428571,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5927196038464381,0.750652710037136,0.6738217512001143,0.43548387096774205,0.47580645161290314,0.7333333333333334,0.23809523809523808,0.1156462585034014,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8814531778469306,0.30987773560366083,0.6738217512001143,0.6451612903225807,0.543010752688172,1.0,0.49206349206349204,0.1156462585034014,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7375970483175691,0.6223445562096475,0.6738217512001143,1.0,0.543010752688172,1.0,0.23809523809523808,0.1156462585034014,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.517058284231653,0.5010533740963542,0.6738217512001143,0.4290322580645162,0.32795698924731176,0.46666666666666673,0.1111111111111111,1.0,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.46761737069842385,0.5010533740963542,0.6738217512001143,0.4483870967741937,0.39516129032258057,0.46666666666666673,0.1111111111111111,1.0,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4572186497874912,0.5010533740963542,0.8544585582765926,0.4290322580645162,0.39516129032258057,0.46666666666666673,0.23809523809523808,0.2517006802721089,0.3571428571428571,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6745065429501798,0.30987773560366083,0.7315100673573238,0.41935483870967744,0.32795698924731176,0.46666666666666673,0.1111111111111111,0.2517006802721089,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.35756746172983433,0.3066952279722087,0.8544585582765926,0.43064516129032265,0.39516129032258057,0.46666666666666673,0.23809523809523808,0.523809523809524,0.3571428571428571,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4976922188013917,0.5963154553358573,0.6738217512001143,0.4483870967741937,0.44892473118279563,0.46666666666666673,0.23809523809523808,1.0,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.4682355466274558,0.42147192234652436,0.7315100673573238,0.403225806451613,0.32795698924731176,0.46666666666666673,0.1111111111111111,0.2517006802721089,0.7142857142857142,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
