brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | ,Platform | OS,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Single,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Dual,Display | Protection,Platform | Chipset,Platform | CPU,Platform | GPU,Main Camera | Triple,Selfie camera | Features,Memory | Phonebook,Memory | Call records,Main Camera | Quad,Selfie camera | Dual,Battery | Stand-by,Battery | Talk time,Selfie camera | 
huawei,https://www.gsmarena.com/huawei_nova_4e-9627.php,Huawei nova 4e,152.9 x 72.7 x 7.4 mm (6.02 x 2.86 x 0.29 in),159 g (5.61 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.15 inches, 93.6 cm 2 (~84.2% screen-to-body ratio)","1080 x 2312 pixels, 19.3:9 ratio (~415 ppi density)",,"Android 9.0 (Pie), EMUI 9.0",microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps (gyro-EIS),"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,"Li-Po 3340 mAh, non-removable",18W wired,,,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"24 MP, f/1.8, (wide), PDAF 8 MP, 13mm (ultrawide) Auxiliary lens",Panorama,,,,,,,
huawei,https://www.gsmarena.com/huawei_y5_(2019)-9675.php,Huawei Y5 (2019),147.1 x 70.8 x 8.5 mm (5.79 x 2.79 x 0.33 in),146 g (5.15 oz),"Glass front, plastic back, plastic frame",· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"5.71 inches, 81.4 cm 2 (~78.1% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~295 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",eMMC 5.1,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",,"Li-Ion 3020 mAh, non-removable",,,,Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_9e-9645.php,Huawei Enjoy 9e,156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.09 inches, 90.4 cm 2 (~78.7% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~283 ppi density)",,"Android 9.0 (Pie), EMUI 9",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM",eMMC 5.1,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Li-Po 3020 mAh, non-removable",,,,Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,,LED flash,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_9s-9644.php,Huawei Enjoy 9s,155.2 x 73.4 x 8 mm (6.11 x 2.89 x 0.31 in),160 g (5.64 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.21 inches, 94.7 cm 2 (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)",,"Android 9.0 (Pie), EMUI 9",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM",,,"LED flash, HDR, panorama",1080p@30/60fps,8 MP,1080p@30fps,"Li-Po 3400 mAh, non-removable",10W wired,,,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"24 MP, PDAF 16 MP, (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y_max-9643.php,Huawei Y Max,177.6 x 86.2 x 8.5 mm (6.99 x 3.39 x 0.33 in),210 g (7.41 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"7.12 inches, 127.8 cm 2 (~83.5% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~350 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (dedicated slot),128GB 4GB RAM,eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Li-Po 5000 mAh, non-removable",,"16 MP, f/2.0, PDAF Auxiliary lens",,Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_mediapad_m5_lite_8-9668.php,Huawei MediaPad M5 Lite 8,204.2 x 122.2 x 8.2 mm (8.04 x 4.81 x 0.32 in),310 g (10.93 oz),,Nano-SIM (cellular model only),,IPS LCD,"8.0 inches, 185.6 cm 2 (~74.4% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)",,"Android 9.0 (Pie), EMUI 9.0",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",,"13 MP, f/2.2, AF",,1080p@30fps,"8 MP, f/2.0",,"Li-Po 5100 mAh, non-removable",,,,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_y6_pro_(2019)-9576.php,Huawei Y6 Pro (2019),156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.09 inches, 91.0 cm 2 (~79.2% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",,"Android 9.0 (Pie), EMUI 9",microSDXC (dedicated slot),32GB 3GB RAM,eMMC 5.1,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Li-Ion 3020 mAh, non-removable",,,,Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,,LED flash,,,,,,,
huawei,https://www.gsmarena.com/huawei_y6_(2019)-9620.php,Huawei Y6 (2019),156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.09 inches, 91.0 cm 2 (~79.2% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",microSDXC (dedicated slot),32GB 2GB RAM,eMMC 5.1,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Li-Ion 3020 mAh, non-removable",,,,Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,,LED flash,,,,,,,
huawei,https://www.gsmarena.com/huawei_y7_(2019)-9625.php,Huawei Y7 (2019),158.9 x 76.9 x 8.1 mm (6.26 x 3.03 x 0.32 in),168 g (5.93 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.26 inches, 97.8 cm 2 (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,8 MP,1080p@30fps,"Li-Ion 4000 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y7_prime_(2019)-9531.php,Huawei Y7 Prime (2019),158.9 x 76.9 x 8.1 mm (6.26 x 3.03 x 0.32 in),168 g (5.93 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.26 inches, 97.8 cm 2 (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,16 MP,1080p@30fps,"Li-Ion 4000 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y7_pro_(2019)-9500.php,Huawei Y7 Pro (2019),158.9 x 76.9 x 8.1 mm (6.26 x 3.03 x 0.32 in),168 g (5.93 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.26 inches, 97.8 cm 2 (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,16 MP,1080p@30fps,"Li-Ion 4000 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_y5_lite_(2018)-9501.php,Huawei Y5 lite (2018),146.5 x 70.9 x 8.3 mm (5.77 x 2.79 x 0.33 in),142 g (5.01 oz),"Glass front, plastic back, plastic frame",· Nano-SIM · Nano-SIM + Nano-SIM,,LCD,"5.45 inches, 76.7 cm 2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",,"Android 8.1 Oreo (Go edition), EMUI 8",microSDXC (dedicated slot),16GB 1GB RAM,eMMC 5.1,"8 MP, f/2.0, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",,"Li-Ion 3020 mAh, non-removable",,,,Mediatek MT6739 (28 nm),Quad-core 1.5 GHz Cortex-A53,PowerVR GE8100,,LED flash,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_4-9481.php,Huawei nova 4,157 x 75.1 x 7.8 mm (6.18 x 2.96 x 0.31 in),172 g (6.07 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.4 inches, 101.4 cm 2 (~86.0% screen-to-body ratio)",1080 x 2310 pixels (~398 ppi density),,"Android 9.0 (Pie), EMUI 9",No,"128GB 6GB RAM, 128GB 8GB RAM",UFS 2.1,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps, (gyro-EIS)","25 MP, f/2.0","1080p@30fps, (gyro-EIS)","Li-Po 3750 mAh, non-removable",18W wired,,,Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF or 20 MP, f/1.8, (wide), PDAF 16 MP, f/2.2, 13mm (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_p_smart_2019-9409.php,Huawei P smart 2019,155.2 x 73.4 x 8 mm (6.11 x 2.89 x 0.31 in),160 g (5.64 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.21 inches, 94.7 cm 2 (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)",,"Android 9.0 (Pie), EMUI 9.1, Google Play Services",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30/60fps,"16 MP or 8 MP, f/2.0",1080p@30fps,"Li-Ion 3400 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_9-9466.php,Huawei Enjoy 9,158.9 x 76.9 x 8.1 mm (6.26 x 3.03 x 0.32 in),168 g (5.93 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.26 inches, 97.8 cm 2 (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Li-Po 4000 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,,HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_magic-9401.php,Huawei Watch Magic,42.8 x 42.8 x 9.8 mm (1.69 x 1.69 x 0.39 in),32.5 g (1.16 oz),"Glass front, plastic back, stainless steel 316L frame",No,50m water resistant,OLED,1.2 inches,390 x 390 pixels (~326 ppi density),,Proprietary OS,No,128MB 16MB RAM,,,,,,,"Li-Ion 178 mAh, non-removable",,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_gt-9395.php,Huawei Watch GT,46.5 x 46.5 x 10.6 mm (1.83 x 1.83 x 0.42 in),46 g (1.62 oz),"Glass front, ceramic back, stainless steel frame",No,50m water resistant Compatible with standard 22mm straps,OLED,1.39 inches,454 x 454 pixels (~326 ppi density),,Proprietary OS,No,128MB 16MB RAM,,,,,,,"Li-Ion 420 mAh, non-removable",,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_20_rs_porsche_design-9368.php,Huawei Mate 20 RS Porsche Design,157.8 x 72.3 x 9.7 mm (6.21 x 2.85 x 0.38 in),187 g (6.60 oz),"Glass front (Gorilla Glass), leather/glass back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 2m for 30 min),"OLED, HDR10","6.39 inches, 100.2 cm 2 (~87.9% screen-to-body ratio)","1440 x 3120 pixels, 19.5:9 ratio (~538 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",Nano Memory (uses shared SIM slot),"256GB 8GB RAM, 512GB 8GB RAM",UFS 2.1,,"Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm TOF 3D, (depth/biometrics sensor)",1080p@30fps,"Li-Po 4200 mAh, non-removable","40W wired, 70% in 30 min 15W wireless (Qi) Reverse wireless",,Corning Gorilla Glass (unspecified version),Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF 8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom 20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", AF",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_20_x-9369.php,Huawei Mate 20 X,174.6 x 85.4 x 8.2 mm (6.87 x 3.36 x 0.32 in),232 g (8.18 oz),"Glass front (Gorilla Glass), glass back, aluminum frame",Nano-SIM + Nano-SIM,IP53 dust protected and water resistant (vertical water sprays) Stylus (optional),"OLED, HDR10","7.2 inches, 130.7 cm 2 (~87.6% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~346 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 256GB 8GB RAM",UFS 2.1,,"Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,"Li-Po 5000 mAh, non-removable",22.5W wired,,Corning Gorilla Glass (unspecified version),Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF 8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom 20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", AF",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_20_pro-9343.php,Huawei Mate 20 Pro,157.8 x 72.3 x 8.6 mm (6.21 x 2.85 x 0.34 in),189 g (6.67 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 2m for 30 min),"OLED, HDR10","6.39 inches, 100.2 cm 2 (~87.9% screen-to-body ratio)","1440 x 3120 pixels, 19.5:9 ratio (~538 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",UFS 2.1,,"Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,"Li-Po 4200 mAh, non-removable","40W wired, 70% in 30 min 15W wireless 2.5W reverse wireless",,Corning Gorilla Glass 5,Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF 8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom 20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", PDAF",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_20-9367.php,Huawei Mate 20,158.2 x 77.2 x 8.3 mm (6.23 x 3.04 x 0.33 in),188 g (6.63 oz),"Glass front, glass back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,IP53 dust protected and water resistant (vertical water sprays),"IPS LCD, HDR10","6.53 inches, 107.5 cm 2 (~88.0% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~381 ppi density)",,"Android 9.0 (Pie), EMUI 9.1",Nano Memory (uses shared SIM slot),"64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",UFS 2.1,,"Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,"Li-Po 4000 mAh, non-removable","22.5W wired, 58% in 30 min",,,Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"12 MP, f/1.8, 27mm (wide), 1/2.3"", PDAF 8 MP, f/2.4, 54mm (telephoto), PDAF, 2x optical zoom 16 MP, f/2.2, 17mm (ultrawide)",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_mediapad_t5-9412.php,Huawei MediaPad T5,243 x 164 x 7.8 mm (9.57 x 6.46 x 0.31 in),460 g (1.01 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM (cellular model only),,IPS LCD,"10.1 inches, 295.8 cm 2 (~74.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",,"Android 8.0 (Oreo), EMUI 8",microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,"5 MP, f/2.4, AF",,1080p@30fps,"2 MP, f/2.4",,"Li-Po 5100 mAh, non-removable",,,,Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_mediapad_m5_lite-9351.php,Huawei MediaPad M5 lite,243.4 x 162.2 x 7.7 mm (9.58 x 6.39 x 0.30 in),475 g (1.05 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM (cellular model only),Stylus support,IPS LCD,"10.1 inches, 295.8 cm 2 (~74.9% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",,"Android 8.0 (Oreo), EMUI 8",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,"8 MP, AF",,1080p@30fps,8 MP,1080p@30fps,"Li-Po 7500 mAh, non-removable",18W wired,,,Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_y9_(2019)-9324.php,Huawei Y9 (2019),162.4 x 77.1 x 8.1 mm (6.39 x 3.04 x 0.32 in),173 g (6.10 oz),"Glass front, plastic back, plastic frame",· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.5 inches, 103.7 cm 2 (~82.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~396 ppi density)",,"Android 8.1 (Oreo), EMUI 8.2",microSDXC (dedicated slot),"64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,,1080p@30fps,"Li-Ion 4000 mAh, non-removable",10W wired,"13 MP, f/1.8, PDAF Auxiliary lens",,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,,"16 MP, f/2.0 2 MP, f/2.4, depth sensor",,,
huawei,https://www.gsmarena.com/huawei_mate_20_lite-9284.php,Huawei Mate 20 lite,158.3 x 75.3 x 7.6 mm (6.23 x 2.96 x 0.30 in),172 g (6.07 oz),"Glass front, glass back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.3 inches, 97.4 cm 2 (~81.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"Android 8.1 (Oreo), upgradable to Android 10, EMUI 12",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM",eMMC 5.1,,"LED flash, panorama, HDR",1080p@30/60fps,,1080p@30fps,"Li-Ion 3750 mAh, non-removable",18W wired,"20 MP, f/1.8, 27mm (wide), PDAF Auxiliary lens",,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm 2 MP, depth sensor",,,
huawei,https://www.gsmarena.com/huawei_p_smart+_2019-9272.php,Huawei P Smart+ 2019,155.2 x 73.4 x 8 mm (6.11 x 2.89 x 0.31 in),160 g (5.64 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.21 inches, 94.7 cm 2 (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)",,"Android 9.0 (Pie), EMUI 9, Google Play Services",microSDXC (uses shared SIM slot),"64GB 3GB RAM, 128GB 6GB RAM",,,"LED flash, HDR, panorama",1080p@30/60fps,8 MP,1080p@30fps,"Li-Ion 3400 mAh, non-removable",10W wired,,,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"24 MP, PDAF 16 MP, (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_3i-9632.php,Huawei nova 3i,157.6 x 75.2 x 7.6 mm (6.20 x 2.96 x 0.30 in),169 g (5.96 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"6.3 inches, 97.4 cm 2 (~82.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.0",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,,1080p@30fps,"Li-Ion 3340 mAh, non-removable",10W wired,"16 MP, f/2.2, PDAF Auxiliary lens",,Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,HDR,,,,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm 2 MP, depth sensor",,,
huawei,https://www.gsmarena.com/huawei_nova_3-9267.php,Huawei nova 3,157 x 73.7 x 7.3 mm (6.18 x 2.90 x 0.29 in),166 g (5.86 oz),"Glass front, glass back, aluminum frame",· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.3 inches, 97.4 cm 2 (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.1",microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",,,"LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS)",,1080p@30fps,"Li-Po 3750 mAh, non-removable",18W wired,"16 MP, 27mm (wide), f/1.8, PDAF 24 MP B/W, 27mm (wide), f/1.8, PDAF",,Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,,HDR,,,,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm 2 MP, depth sensor",,,
huawei,https://www.gsmarena.com/huawei_watch_2_2018-9199.php,Huawei Watch 2 2018,48.9 x 45 x 12.6 mm (1.93 x 1.77 x 0.50 in),57 g (2.01 oz),,Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) Compatible with standard 20mm straps,OLED,1.2 inches,390 x 390 pixels (~326 ppi density),,Android Wear OS 2.1,No,4GB 768MB RAM,eMMC 4.5,,,,,,"Li-Ion 420 mAh, non-removable",10W wired,,Corning Gorilla Glass (unspecified version),Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,,,,,,,,,
